timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1622487034007,11991,HTTP Request,200,OK,oracleADW 1-68,text,true,,15059,228,100,100,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11723,0,3694
1622487034020,12116,HTTP Request,200,OK,oracleADW 1-78,text,true,,15059,228,99,99,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11836,0,3681
1622487034005,12134,HTTP Request,200,OK,oracleADW 1-37,text,true,,15059,228,98,98,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11854,0,3702
1622487034010,12154,HTTP Request,200,OK,oracleADW 1-83,text,true,,15059,228,97,97,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11873,0,3710
1622487034005,12231,HTTP Request,200,OK,oracleADW 1-93,text,true,,15059,228,96,96,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11958,0,3704
1622487033996,12253,HTTP Request,200,OK,oracleADW 1-89,text,true,,15059,228,95,95,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,11971,0,3730
1622487033996,12348,HTTP Request,200,OK,oracleADW 1-9,text,true,,15059,228,94,94,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12069,0,3724
1622487034006,12456,HTTP Request,200,OK,oracleADW 1-60,text,true,,15059,228,93,93,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12175,0,3728
1622487033997,12555,HTTP Request,200,OK,oracleADW 1-22,text,true,,15059,228,92,92,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12281,0,3692
1622487034006,12569,HTTP Request,200,OK,oracleADW 1-16,text,true,,15059,228,91,91,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12278,0,3719
1622487034007,12651,HTTP Request,200,OK,oracleADW 1-75,text,true,,15059,228,90,90,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12372,0,3714
1622487033997,12663,HTTP Request,200,OK,oracleADW 1-91,text,true,,15059,228,89,89,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12387,0,3711
1622487034006,12693,HTTP Request,200,OK,oracleADW 1-97,text,true,,15059,228,88,88,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12388,0,3730
1622487034017,12766,HTTP Request,200,OK,oracleADW 1-38,text,true,,15059,228,87,87,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12484,0,3691
1622487034013,12777,HTTP Request,200,OK,oracleADW 1-73,text,true,,15059,228,86,86,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12491,0,3718
1622487034003,12877,HTTP Request,200,OK,oracleADW 1-53,text,true,,15059,228,85,85,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12590,0,3732
1622487034004,12889,HTTP Request,200,OK,oracleADW 1-21,text,true,,15059,228,84,84,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12599,0,3731
1622487033998,12959,HTTP Request,200,OK,oracleADW 1-94,text,true,,15059,228,83,83,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12682,0,3727
1622487034006,13058,HTTP Request,200,OK,oracleADW 1-4,text,true,,15059,228,82,82,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12783,0,3702
1622487034014,13071,HTTP Request,200,OK,oracleADW 1-95,text,true,,15059,228,81,81,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12784,0,3713
1622487034017,13260,HTTP Request,200,OK,oracleADW 1-80,text,true,,15059,228,80,80,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12982,0,3700
1622487033998,13283,HTTP Request,200,OK,oracleADW 1-47,text,true,,15059,228,79,79,https://g710506a63ec50c-demodb.adb.us-ashburn-1.oraclecloudapps.com/ords/root/may2018/,12998,0,3716
